SIMRUN/DAY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,0.0,0.08446721506362376,0.1721457352119738,0.24396168030014395,0.30370504979434026,0.35343379634454203,0.39819689476981196,0.43892876656090385,0.46682492109853624,0.4895016066414839,0.5081771429838802,0.5252572583633043,0.5405930741250305,0.5530919928720364,0.5627915381897683,0.5733888925742525,0.5807646028740148,0.5871473619839856,0.5928841493705277,0.5969199975456315,0.6016862348422888,0.6076918238509113,0.6143998597119351,0.6199677758231792,0.6254750082469909,0.6309850810919702,0.6337729088698646,0.6358214799320244,0.6383214551070392,0.6397163515285815,0.6402163373797797,0.6399259224137249,0.6394340098488801,0.6397265263709379,0.6416959080113555,0.6438363775091028,0.6464762585008442,0.6494844002418142,0.6520707424876778,0.6550182050473263,0.6571981692806834,0.6596281731871003,0.6627289898161263,0.6649289738062508,0.6656339972344467,0.665837314659513,0.6658817592201772,0.6654019488074242,0.6646953662464312,0.6647194523100266
2,0.0,0.04573841371563708,0.12370457134332531,0.19300650980096715,0.24967753351763278,0.29849526439710194,0.34078128598605006,0.3808884327029437,0.41251236584064643,0.4409885588618904,0.4664325341448115,0.49111084471360766,0.5133462929824039,0.5313888408260582,0.543945053007148,0.554764156991251,0.5645737640995734,0.57318942508803,0.5815296947935399,0.5880774916308876,0.5947431632054829,0.6011764027310702,0.6079965436768302,0.6142360152450685,0.6204932258379153,0.6277811312116819,0.634517833667503,0.6411553020523888,0.6463420993925236,0.6513230535471076,0.6564327676165537,0.6620934520579529,0.6672932568411675,0.6710144092147474,0.6736454276872373,0.6747866642739617,0.6748575843178085,0.6757594205194555,0.6775713751864753,0.6794019168695067,0.6801240703606246,0.6804627899476731,0.6816325105816742,0.6835257506840756,0.6863378412446635,0.688525588126228,0.6904391716822752,0.6919895408042486,0.6942109271650729,0.6954220387184253
3,0.0,0.05960174054216859,0.13742342003999625,0.19928580933923115,0.2579157182643442,0.3118448779639713,0.3640354607335647,0.40826535936957753,0.44921479718144197,0.48212914081155334,0.5110399183624529,0.5316752566482336,0.5485329362100784,0.56425247810675,0.5793351628161647,0.592968351651738,0.6065421715663114,0.6168751633194511,0.6255756895684427,0.6341722553800881,0.6410484623111607,0.6447752190915861,0.647748286093436,0.6478668950977258,0.6482374871964237,0.6494969645080757,0.6512274231483165,0.6544196842931329,0.6591282099793834,0.6631754713381717,0.6651789806530997,0.6680114837882531,0.6710557677069677,0.6733247354580993,0.6764607685270119,0.6786477143456038,0.6795019604672511,0.680903335738691,0.6835104022949242,0.6859254367182416,0.6881208084637869,0.6904404584221726,0.6928176449629391,0.6954352777574094,0.6970829560788345,0.6974619041583332,0.6972000970779281,0.6964361597905827,0.696509786408042,0.6971294296876274
4,0.0,0.06910932846582095,0.13989065655960287,0.1968030072988279,0.24654654898447734,0.28974017457450324,0.3360065598812726,0.3818662391381914,0.41066195303717307,0.43282057818764835,0.4512630427066063,0.46742089777897067,0.48370988784341423,0.4980082426965625,0.5116201133598781,0.5237049757084065,0.5335227119592626,0.5424266212966584,0.5511353193379634,0.5625303066878247,0.573934348624717,0.5821141957027504,0.5890008517896345,0.5959896677424397,0.603335602758742,0.61082335026938,0.6168548864815004,0.6211619175683967,0.6254899991272324,0.6300891554832616,0.6342607352218561,0.6386094803955696,0.6430926970850886,0.6479357022203555,0.6526217535016405,0.6574603676832181,0.6623588733537786,0.6656668864587904,0.6679609087033644,0.6695090668332188,0.6700852891626136,0.6709270072361213,0.6729329451735623,0.6741117840451472,0.6753090820477377,0.6766535923879522,0.6783277029208296,0.6791699030780874,0.6800739526058237,0.6811594715498214
5,0.0,0.05395990568098607,0.132545242434316,0.2115959686444306,0.28790868616337234,0.34765453275894465,0.3892304424731634,0.4185196260562436,0.44670027022808495,0.468638722287384,0.48612844855948645,0.5024965966817811,0.5176829736751083,0.5322886372349159,0.5455679413535443,0.5557543827768515,0.5647507588589794,0.5760022525809012,0.5874369505405979,0.5980416389776481,0.6079699487083756,0.6185702173740554,0.6273364701632862,0.6344828309930016,0.6416434440670286,0.647850803824142,0.6511348899703555,0.6545595390407096,0.6567897700164393,0.6585762877812522,0.6599601463152038,0.6617571668129765,0.6621494965760246,0.6616147664217615,0.6603706096331833,0.6584463593610892,0.6570749165559445,0.6568345335818684,0.6571564297781396,0.6573163228132158,0.6585244635196834,0.6601602951287906,0.6613953341078568,0.6625586848287582,0.6645878812435428,0.6680991098182771,0.6723034787774936,0.6770631381024189,0.6811932678806012,0.6844132501932989
6,0.0,0.058767598980906166,0.14189007332714604,0.2229369288995516,0.2939605886716934,0.34453356778694144,0.38454624736205617,0.42200518637878326,0.45099724038777367,0.4741656673815406,0.49555713071897,0.5098453535281948,0.5225146362848929,0.532743873109605,0.5416176243775097,0.5517741403761011,0.5628067002213127,0.5731723661052794,0.5814930618730559,0.5888384351762858,0.5943947209051368,0.5994966252971856,0.6025449307723499,0.6060743833603341,0.6089595062350004,0.6112062743264091,0.6142214041872893,0.6177186507018235,0.6211188504884477,0.6245899480927952,0.6281827013305215,0.6316406042454031,0.6351873504602499,0.6388401263873318,0.641367036342658,0.6426744180118307,0.6439684825735102,0.6447729871026009,0.6450085176693849,0.6454712440353636,0.6458612850455419,0.6464972523386825,0.647153767988505,0.6463412358690954,0.6446900618136499,0.6439927680073266,0.6447403623886266,0.6460463661891223,0.6471703291543147,0.647780736709462
7,0.0,0.06611424322864232,0.1497306707219389,0.230902545978624,0.29176331770378483,0.3402563112622049,0.38838420770895643,0.4260274246647986,0.45589134933863334,0.4830082304164949,0.5093684963594345,0.5336967851953992,0.5532430713031334,0.5656038394378015,0.5728018439293092,0.5785000008919288,0.5865213267429489,0.5931339082216865,0.5996821045280144,0.6059750169627671,0.6136678645167187,0.6196411908971302,0.6234456033259829,0.6266423891621394,0.6291312650854894,0.6310370466962799,0.6324351295420546,0.6330033484117326,0.6323388268384709,0.6319311256237714,0.6317178989595871,0.6325741331691023,0.6353332481939269,0.6377797037396237,0.6403584211634779,0.6438236053125087,0.6476304915536906,0.6515167889583832,0.6542248758720663,0.654980349842367,0.6550014328094985,0.6569771252730605,0.6598123447595385,0.662977252102367,0.665830541315362,0.6687559868372119,0.6711271787878664,0.6725302500054711,0.6744125343107544,0.6762200056841892
8,0.0,0.06422275260967562,0.15074151325454996,0.22457635998321,0.28762424839998096,0.33445096144038017,0.37074217022925515,0.4045549020322822,0.43258874514441553,0.4608755370564954,0.488958545690393,0.5119766951898582,0.5290768979714193,0.542314731574971,0.5554841646283267,0.567708523369169,0.5815411616114782,0.5942563016094929,0.607057448218367,0.6183026303323097,0.6284293893638392,0.6382099747930419,0.6450247675137004,0.6489047830118869,0.6510813699394002,0.6528366175423298,0.6564724635101347,0.6596896290388373,0.6637257949779733,0.6682503546153973,0.6712045557289212,0.6735025897420525,0.6754585618087878,0.6772537805850061,0.6792395799580514,0.6813347942920146,0.6816310637586674,0.6810981090013248,0.6802633962910045,0.6804097429591329,0.6813227969659572,0.6818443951238987,0.6826244551533793,0.6840142617059441,0.6849189250865484,0.6845919708228442,0.6841769048486903,0.6839652275693696,0.683438599980397,0.682663184108913
9,0.0,0.04795528853897443,0.14037980739809794,0.21279745747698825,0.27049487116487536,0.3171071512658374,0.3529704882121745,0.3788048144758307,0.3997671495506862,0.41734674309845915,0.43380527917394346,0.44941279635752424,0.4630054384949473,0.47643258154783774,0.49149652990476206,0.5065346709352841,0.5205863332918749,0.53230470560455,0.5433578538017223,0.5541872742122235,0.5635034890227305,0.5721420812654775,0.5799094036835705,0.5890986730979951,0.5987577757250365,0.6077706973525053,0.6159404440147387,0.6224543719567381,0.626541469556348,0.6302090012565548,0.6334707807680048,0.6355308038163106,0.6372652878898345,0.6386321912133726,0.6399118511913041,0.6414919245922028,0.6440065345911111,0.6462012050384344,0.648241027217517,0.6513788725301544,0.6548957365332115,0.6569757375995923,0.6567075503312663,0.6561917440506151,0.656130202116611,0.6570987219200737,0.6589509360066758,0.6610141764087483,0.6633672181117665,0.6650393952469638
10,0.0,0.04731204244914911,0.13143054310886634,0.2001371977044964,0.25754850281117464,0.30155489962165816,0.3419189113649183,0.377402579884615,0.4120625369077864,0.4468216161787412,0.4772640323997376,0.5007219390125164,0.5174663945391766,0.5271761345858982,0.5327844072824032,0.5377545495479982,0.5439896202631375,0.5508663871184238,0.556621320610949,0.5633177072534895,0.5682483050183346,0.5731957813365739,0.5759871653510086,0.5803339895291737,0.5848453175751476,0.5882250133756451,0.5912143490428994,0.5954584666006806,0.6014578800800889,0.6072749225581652,0.6113881553099988,0.6150366417266404,0.6187577566874919,0.6216922178687415,0.6255177352662061,0.6280506993273426,0.6295490874636563,0.6311234305052895,0.6317323635576301,0.6328212928507608,0.6343063574977298,0.6358288656507971,0.6389366395697929,0.6424559646149429,0.6446991493138116,0.646440069787922,0.6483025206881708,0.6498943870190043,0.6514387692969974,0.6521741570400971
11,0.0,0.06232969598844176,0.13681647120989862,0.20190883762237102,0.2638018575726453,0.3176456826775384,0.36249828555687613,0.39574747262204807,0.42888949994622066,0.4547368412738784,0.47620972623382024,0.49522460693659576,0.5071649322348077,0.5141495540124886,0.5186413995481448,0.5237015902320757,0.5301601370141852,0.536557458812041,0.542795655858284,0.5497877563535384,0.5571529157955313,0.5619744609295534,0.565760866648646,0.5691743954403525,0.5731788093966219,0.5774155300041085,0.5824571199008027,0.5859597420562905,0.588332408553348,0.5895194456005878,0.5905211856108494,0.5905295815176733,0.590355106438886,0.5911778615015953,0.5914835184840541,0.5919722213777946,0.5932651257739944,0.5952450549339684,0.5978109902076976,0.5999453091076955,0.6016129228761096,0.6024737865210286,0.6016737778629867,0.6012188121406841,0.6024373069729319,0.6043166370228269,0.6059245826622669,0.6065696754055294,0.606496276179077,0.6071279420717866
12,0.0,0.06416219287511286,0.1387017557684655,0.2051794063490109,0.2616146597442336,0.3119096172968743,0.35862706704874464,0.3994306873027837,0.4290252191756568,0.4496903766516563,0.46671339299105336,0.4800155849911891,0.49393547845104074,0.5047868991025167,0.5105538276566584,0.515258797992704,0.5216608911515362,0.5291176439306209,0.5364653527979041,0.5421083277721458,0.5461058765439709,0.5489427028240249,0.5506473399310674,0.5534859303857277,0.5571602961962596,0.5612925721898798,0.5646145439892943,0.5674238233375604,0.5723108567838456,0.5782420567331232,0.5839521730513325,0.5884497768599286,0.5911600590459837,0.5928465073543054,0.5937888426864197,0.5952647143318008,0.5965790664027396,0.5974927765931186,0.5985488866434359,0.5995931259101939,0.6008762903273556,0.6014429424625172,0.6025362308641607,0.6046003122552275,0.6071323701640382,0.6098912261577524,0.6121794696745745,0.6134234865193002,0.614513716759106,0.6163066891514978
13,0.0,0.07416000235531992,0.16258305514695479,0.23121562276577098,0.28964749337912343,0.3339589623974141,0.3700450864298852,0.39548694739149653,0.4163548106733191,0.4375384321755174,0.45507500422358715,0.46883343103770886,0.48449229121382076,0.5004765795006891,0.5093960428907899,0.5142990912407146,0.5190382766708325,0.5241305654309991,0.5296073549268057,0.536204473304335,0.5407963948836331,0.5431917477884237,0.5457051726656988,0.5492786526391076,0.5520923468260325,0.5553354870303449,0.5579532846503966,0.5599648030574249,0.5618726860586132,0.5623860980549685,0.5625952775506022,0.5620941763459496,0.5605499376359626,0.5600421707818156,0.5599316041425991,0.5598832712758045,0.560652478003904,0.561472636990863,0.5632190425361745,0.5655898834176469,0.5676709447217422,0.56998401966761,0.5731991933455587,0.5764699783777981,0.5791493502213405,0.5807252674813416,0.5821481103000518,0.5838818719763923,0.5850787663497531,0.5860657718310065
14,0.0,0.06642477430237147,0.1456682937362093,0.21371666161629693,0.2717226306992979,0.32048044286034616,0.35695550514132124,0.3817360706076658,0.3994918990830694,0.4116582732571944,0.41750750653712,0.4220812508761735,0.4271328184976537,0.4339078249720403,0.44020306646033786,0.4465068682189321,0.45417149050112093,0.4618743758218069,0.4684937419703368,0.47388634593399387,0.4791881406155656,0.48313480915245754,0.4878244480813808,0.4919130209249979,0.4954372108497671,0.4995401355154753,0.504643506894045,0.5087081790369655,0.5112619856220326,0.5136847465847645,0.5163198780777303,0.5186068755157505,0.5197482345273061,0.5213413878087593,0.5226790356801231,0.523655820292613,0.524584690963879,0.5255809108751496,0.5265726727097464,0.528761287182145,0.5300332186294274,0.5315148069010203,0.5333321152801678,0.5347205883418684,0.5355521543400517,0.5368794577103213,0.5381847084713658,0.5390931124954086,0.5402658239504339,0.5424409254390609
15,0.0,0.06367563545950662,0.15115929905343983,0.21899550622559652,0.2726062409578416,0.309330164259485,0.34159415029354917,0.36583576516871974,0.38540972103040216,0.4020947920161165,0.41554936356691596,0.42759176824535233,0.4358344132843932,0.44104176607809814,0.44584126363499155,0.4498926682717645,0.4552585794895545,0.4618501921411085,0.4690086405389735,0.47462887370322476,0.4782544475530967,0.48132817232719627,0.48476327892260423,0.48753130507527215,0.49021747839569657,0.49198277753658304,0.49398979413840705,0.49718035682027045,0.498959191865561,0.49993278264229524,0.4998832860716471,0.4992583608367109,0.4992046800620076,0.49935460337028814,0.5008163267112752,0.5029179429069308,0.5063951574554951,0.5101316559814192,0.5127467726176773,0.5142120966075245,0.5151979550677606,0.5161608992143383,0.517263529995931,0.5182699891693273,0.5187797372968775,0.5198003030669519,0.5204729006845372,0.5206116587822721,0.5208227880049904,0.5219852137173456
16,0.0,0.05696949812305286,0.13216374103363032,0.18750440088398337,0.23672306519050992,0.27328949316034135,0.3049172507355824,0.33475811488680035,0.3591520802029915,0.37855341307153323,0.39141005753876834,0.39973082324268655,0.40691638086488124,0.41288545977354735,0.4177401046792461,0.4201924984111825,0.4228210954358817,0.42737884875548,0.4337327114205316,0.43856597422242044,0.44116708330629684,0.44230453636122974,0.4442445226514242,0.4476278124990026,0.45152370688950483,0.45533931259278715,0.4585111320695874,0.46180828428402493,0.465218597679672,0.46933885970837047,0.4722434002040881,0.47432773834140846,0.4754061169060941,0.4772556575400796,0.47798377198840036,0.4783773634282311,0.4796501780977565,0.4818571175785458,0.4841403880035927,0.486921655837423,0.4890619228196938,0.4911129992027887,0.49333901836101274,0.4956442683364483,0.4983828137530758,0.5003634913705735,0.5020141335070659,0.5039339472907411,0.5055820038072258,0.5071186466826088
17,0.0,0.061640150386828116,0.12252185377429015,0.17461892607977514,0.22589231818443803,0.26202189874541776,0.3018721083297919,0.33246963422626036,0.3527745464592257,0.36416605718872896,0.37583157826239616,0.390631147467201,0.40268991931876386,0.4115190298813167,0.4191196891184055,0.42543082915211167,0.43480871283787,0.4419738887684689,0.4484565189363496,0.4542520504288929,0.4586424665016895,0.4624937027038142,0.4645106707204218,0.46781818626359034,0.4706463179935909,0.4748556601424003,0.47922166564424357,0.48345078298207,0.48710220004700966,0.49052534300694733,0.49325222359596255,0.4937509756866891,0.4948229363932289,0.49671740087866817,0.4986911418804756,0.5006064244445667,0.5022860605564736,0.5032503893480385,0.5036380832757767,0.504615393671095,0.5061486213158934,0.507151921027804,0.5077829742661519,0.5088453790671412,0.5096616581404753,0.5103987432070973,0.5114959954015277,0.512694767628068,0.5135850058938225,0.5142494488937347
18,0.0,0.061461822756217116,0.1302512716599402,0.18429313873016684,0.23937790500687697,0.27527867487053853,0.2999024664799788,0.32078378551148257,0.33784990305428814,0.35352470960069277,0.3668564627880307,0.37530098169190024,0.3833066907569122,0.39089402692248554,0.3992539950582015,0.4079933796182829,0.41658190634573616,0.4236742901268938,0.4305513622172926,0.43660330045150053,0.44057563028365654,0.4431921080177269,0.4466020460436904,0.4505404791211538,0.45486926146276474,0.46057037306155,0.46572437701765573,0.4693945697026005,0.47338340596870443,0.47694667719572975,0.4799021525906347,0.48205703607340117,0.4835610510297749,0.48474723524206387,0.48586406400997234,0.4870816989154394,0.48861326844250724,0.48998896711611556,0.49136910913924614,0.4925862513635281,0.4944068482998206,0.4966652158598571,0.4983774301597444,0.49995953353516,0.5016332177530104,0.5041892880293818,0.5054991353785353,0.5065081875766669,0.5075176755386512,0.5081137597623879
19,0.0,0.06335282647603058,0.13264489690692682,0.1923916554955734,0.23910473320411588,0.2750590763731577,0.3056558087576767,0.3321708910268973,0.3572237903279202,0.3785065468624509,0.3959199423001734,0.4086103920623667,0.4178726033366626,0.42434306363996344,0.4301954321631969,0.4376166104556467,0.4463858767773468,0.4561965635490469,0.4647249152528021,0.4703374064874659,0.47372979207517135,0.4756988468149185,0.47720167139867975,0.4786812443485296,0.48030086860648064,0.4822964479356084,0.4847614698581368,0.4875913202585231,0.48896484702740944,0.4892914842549706,0.49000345737274614,0.49062179012770557,0.49113127213281643,0.4909734062547504,0.49181580770199806,0.4932599326154677,0.4946232290241951,0.49532854415989475,0.49589912773378103,0.4968093522244533,0.4966788882525844,0.49641645276541546,0.4965827347325325,0.49653559000695713,0.4966434253220088,0.49741125770578376,0.4977422509753534,0.498083562445844,0.49902668931701283,0.5003003213380487
20,0.0,0.06341225856188754,0.1316053176787203,0.18129639725904742,0.22186769314852559,0.2563464647688953,0.28820190007763574,0.31339759160928726,0.33425922517501894,0.3481712195184193,0.36163925283564813,0.37327942857028573,0.38530897365205163,0.3990216490068058,0.40968281195692946,0.41970598310195173,0.42691053171648896,0.43132523934751144,0.43616838297292154,0.44262602327201933,0.44708951076706427,0.4523006891309303,0.45699134055424656,0.4610121979428753,0.464373632424496,0.4674526378919698,0.46941937627706987,0.47170749269826395,0.47354344948101434,0.4748321847696823,0.4757163652954785,0.47701546683007207,0.4799846252974643,0.48336807797666537,0.4868216407939755,0.4893870214240576,0.4911519411103044,0.49290336792053424,0.4954388133186532,0.49759154077218226,0.4999159666931226,0.5033774951612564,0.5064172614683529,0.5091829503762635,0.5108685542729958,0.5127249978284452,0.5140872798183818,0.515685943789292,0.5167024205551978,0.5177361240096449
